"CaseId";"EventName";"Timestamp"
"10553";"Receive Payment";"2017-08-09T03:22:30"
"10553";"Send T-shirt to Printing";"2017-08-09T07:08:21"
"10553";"T-shirt Printed";"2017-08-14T15:57:08"
"10553";"Receive T-shirt from Printing";"2017-08-15T08:41:40"
"10553";"Order Canceled";"2017-08-16T06:15:14"
"10554";"Receive Customer Order";"2017-07-17T15:49:51"
"10554";"Receive Payment";"2017-07-21T22:25:20"
"10554";"Send T-shirt to Printing";"2017-07-23T22:32:13"
"10554";"T-shirt Printed";"2017-07-26T03:09:20"
"10554";"Receive T-shirt from Printing";"2017-07-27T23:14:38"
"10554";"Order Canceled";"2017-07-30T11:44:34"
"10555";"Receive Customer Order";"2017-08-28T01:40:39"
"10555";"Receive Payment";"2017-08-31T10:35:25"
"10555";"Ship Goods Express";"2017-08-31T19:36:32"
"10555";"Receive Delivery Confirmation";"2017-09-04T22:23:28"
"10556";"Receive Customer Order";"2017-09-12T08:54:11"
"10556";"Receive Payment";"2017-09-14T03:46:21"
"10556";"Ship Goods Express";"2017-09-15T15:00:35"
"10556";"Receive Delivery Confirmation";"2017-09-19T15:52:56"
"10557";"Receive Customer Order";"2017-06-18T02:22:22"
"10557";"Receive Payment";"2017-06-19T04:37:06"
"10557";"Ship Goods Express";"2017-06-20T00:17:34"
"10557";"Receive Delivery Confirmation";"2017-06-22T23:09:51"
"10558";"Receive Customer Order";"2017-07-20T03:05:08"
"10558";"Receive Payment";"2017-07-24T01:34:51"
"10558";"Ship Goods Express";"2017-07-25T04:19:53"
"10558";"Receive Delivery Confirmation";"2017-07-27T04:41:58"
"10559";"Receive Customer Order";"2017-08-29T05:03:00"
"10559";"Receive Payment";"2017-09-02T23:39:52"
"10559";"Ship Goods Express";"2017-09-03T09:39:12"
"10559";"Receive Delivery Confirmation";"2017-09-06T10:48:41"
"10560";"Receive Customer Order";"2017-07-03T16:44:43"
"10560";"Receive Payment";"2017-07-07T08:32:40"
"10560";"Ship Goods Express";"2017-07-08T15:12:28"
"10560";"Receive Delivery Confirmation";"2017-07-10T23:33:21"
"10561";"Receive Customer Order";"2017-06-03T15:10:14"
"10561";"Receive Payment";"2017-06-05T16:59:45"
"10561";"Ship Goods Express";"2017-06-06T17:53:32"
"10561";"Receive Delivery Confirmation";"2017-06-11T17:02:02"
"10562";"Receive Customer Order";"2017-06-01T00:04:51"
"10562";"Receive Payment";"2017-06-02T16:02:48"
"10562";"Ship Goods Express";"2017-06-04T06:07:50"
"10562";"Receive Delivery Confirmation";"2017-06-06T16:47:10"
"10563";"Receive Customer Order";"2017-06-25T12:50:11"
"10563";"Receive Payment";"2017-06-29T03:09:21"
"10563";"Ship Goods Express";"2017-07-01T02:11:55"
"10563";"Receive Delivery Confirmation";"2017-07-03T16:54:50"
"10564";"Receive Customer Order";"2017-06-14T00:07:27"
"10564";"Receive Payment";"2017-06-15T07:47:53"
"10564";"Ship Goods Express";"2017-06-15T10:32:54"
"10564";"Receive Delivery Confirmation";"2017-06-18T10:24:35"
"10565";"Receive Customer Order";"2017-09-11T09:06:27"
"10565";"Receive Payment";"2017-09-13T07:28:17"
"10565";"Ship Goods Express";"2017-09-14T14:16:52"
"10565";"Receive Delivery Confirmation";"2017-09-19T08:52:27"
"10566";"Receive Customer Order";"2017-09-07T18:35:09"
"10566";"Receive Payment";"2017-09-10T11:25:31"
"10566";"Ship Goods Express";"2017-09-10T15:36:48"
"10566";"Receive Delivery Confirmation";"2017-09-13T15:32:19"
"10567";"Receive Customer Order";"2017-06-01T11:29:38"
"10567";"Receive Payment";"2017-06-03T01:54:38"
"10567";"Ship Goods Express";"2017-06-04T07:47:58"
"10567";"Receive Delivery Confirmation";"2017-06-07T11:23:31"
"10568";"Receive Customer Order";"2017-06-29T06:32:01"
"10568";"Receive Payment";"2017-07-03T23:31:10"
"10568";"Ship Goods Express";"2017-07-05T20:30:18"
"10568";"Receive Delivery Confirmation";"2017-07-09T08:04:02"
"10569";"Receive Customer Order";"2017-08-31T06:17:09"
"10569";"Receive Payment";"2017-09-02T20:33:19"
"10569";"Ship Goods Express";"2017-09-04T19:55:41"
"10569";"Receive Delivery Confirmation";"2017-09-09T11:42:58"
"10570";"Receive Customer Order";"2017-07-01T19:02:27"
"10570";"Receive Payment";"2017-07-03T02:37:28"
"10570";"Ship Goods Express";"2017-07-04T23:40:30"
"10570";"Receive Delivery Confirmation";"2017-07-08T08:12:53"
"10571";"Receive Customer Order";"2017-06-14T08:42:34"
"10571";"Receive Payment";"2017-06-16T22:34:35"
"10571";"Ship Goods Express";"2017-06-18T03:29:28"
"10571";"Receive Delivery Confirmation";"2017-06-20T14:47:55"
"10572";"Receive Customer Order";"2017-08-18T01:31:51"
"10572";"Receive Payment";"2017-08-19T05:06:30"
"10572";"Ship Goods Express";"2017-08-19T15:26:16"
"10572";"Receive Delivery Confirmation";"2017-08-21T22:31:55"
"10573";"Receive Customer Order";"2017-07-30T21:16:41"
"10573";"Receive Payment";"2017-08-01T07:13:10"
"10573";"Ship Goods Express";"2017-08-01T12:50:54"
"10573";"Receive Delivery Confirmation";"2017-08-06T12:09:16"
"10574";"Receive Customer Order";"2017-08-22T05:26:55"
"10574";"Receive Payment";"2017-08-24T21:06:06"
"10574";"Ship Goods Express";"2017-08-25T04:37:10"
"10574";"Receive Delivery Confirmation";"2017-08-27T13:49:27"
"10575";"Receive Customer Order";"2017-06-06T01:45:36"
"10575";"Receive Payment";"2017-06-10T04:36:08"
"10575";"Ship Goods Express";"2017-06-12T02:39:27"
"10575";"Receive Delivery Confirmation";"2017-06-14T14:07:25"
"10576";"Receive Customer Order";"2017-08-13T10:58:34"
"10576";"Receive Payment";"2017-08-18T04:59:31"
"10576";"Ship Goods Express";"2017-08-18T18:54:20"
"10576";"Receive Delivery Confirmation";"2017-08-23T15:18:01"
"10577";"Receive Customer Order";"2017-09-12T00:08:25"
"10577";"Receive Payment";"2017-09-15T19:02:45"
"10577";"Ship Goods Express";"2017-09-16T08:50:01"
"10577";"Receive Delivery Confirmation";"2017-09-19T10:37:37"
"10578";"Receive Customer Order";"2017-09-09T11:39:52"
"10578";"Receive Payment";"2017-09-13T19:56:23"
"10578";"Ship Goods Express";"2017-09-15T05:47:54"
"10578";"Receive Delivery Confirmation";"2017-09-18T22:55:48"
"10579";"Receive Customer Order";"2017-06-04T01:58:06"
"10579";"Receive Payment";"2017-06-06T14:13:46"
"10579";"Ship Goods Express";"2017-06-07T17:29:23"
"10579";"Receive Delivery Confirmation";"2017-06-11T16:24:06"
"10580";"Receive Customer Order";"2017-06-20T22:17:18"
"10580";"Receive Payment";"2017-06-25T15:27:23"
"10580";"Ship Goods Express";"2017-06-27T15:24:56"
"10580";"Receive Delivery Confirmation";"2017-06-30T05:25:17"
"10581";"Receive Customer Order";"2017-09-27T20:24:27"
"10581";"Receive Payment";"2017-10-01T23:40:53"
"10581";"Ship Goods Express";"2017-10-03T04:33:26"
"10581";"Receive Delivery Confirmation";"2017-10-07T23:46:19"
"10582";"Receive Customer Order";"2017-07-15T05:34:50"
"10582";"Receive Payment";"2017-07-19T23:18:04"
"10582";"Ship Goods Express";"2017-07-20T12:26:09"
"10582";"Receive Delivery Confirmation";"2017-07-25T01:42:43"
"10583";"Receive Customer Order";"2017-07-03T04:12:27"
"10583";"Receive Payment";"2017-07-05T08:36:22"
"10583";"Ship Goods Express";"2017-07-06T23:09:16"
"10583";"Receive Delivery Confirmation";"2017-07-11T11:12:31"
"10584";"Receive Customer Order";"2017-09-12T17:50:15"
"10584";"Receive Payment";"2017-09-17T10:57:29"
"10584";"Ship Goods Express";"2017-09-18T19:33:17"
"10584";"Receive Delivery Confirmation";"2017-09-22T15:49:45"
"10585";"Receive Customer Order";"2017-06-04T23:32:32"
"10585";"Receive Payment";"2017-06-08T19:39:36"
"10585";"Ship Goods Express";"2017-06-09T18:59:35"
"10585";"Receive Delivery Confirmation";"2017-06-12T00:43:58"
"10586";"Receive Customer Order";"2017-09-19T15:46:49"
"10586";"Receive Payment";"2017-09-23T02:03:52"
"10586";"Ship Goods Express";"2017-09-24T15:58:22"
"10586";"Receive Delivery Confirmation";"2017-09-28T07:10:48"
"10587";"Receive Customer Order";"2017-08-08T12:47:54"
"10587";"Receive Payment";"2017-08-11T11:02:20"
"10587";"Ship Goods Express";"2017-08-11T15:32:28"
"10587";"Receive Delivery Confirmation";"2017-08-15T17:25:29"
"10588";"Receive Customer Order";"2017-07-08T05:06:02"
"10588";"Receive Payment";"2017-07-11T21:11:07"
"10588";"Ship Goods Express";"2017-07-13T00:41:02"
"10588";"Receive Delivery Confirmation";"2017-07-16T09:29:11"
"10589";"Receive Customer Order";"2017-07-04T06:17:57"
"10589";"Receive Payment";"2017-07-05T12:26:28"
"10589";"Ship Goods Express";"2017-07-06T09:22:59"
"10589";"Receive Delivery Confirmation";"2017-07-10T14:50:39"
"10590";"Receive Customer Order";"2017-07-20T23:21:04"
"10590";"Receive Payment";"2017-07-24T15:09:24"
"10590";"Ship Goods Express";"2017-07-26T13:35:47"
"10590";"Receive Delivery Confirmation";"2017-07-29T23:10:11"
"10591";"Receive Customer Order";"2017-07-18T20:31:15"
"10591";"Receive Payment";"2017-07-23T11:04:23"
"10591";"Ship Goods Express";"2017-07-24T22:21:05"
"10591";"Receive Delivery Confirmation";"2017-07-28T18:11:08"
"10592";"Receive Customer Order";"2017-06-02T19:03:25"
"10592";"Receive Payment";"2017-06-04T10:51:19"
"10592";"Ship Goods Express";"2017-06-06T08:13:57"
"10592";"Receive Delivery Confirmation";"2017-06-08T22:49:47"
"10593";"Receive Customer Order";"2017-09-28T19:18:50"
"10593";"Receive Payment";"2017-09-30T20:08:23"
"10593";"Ship Goods Express";"2017-10-01T16:11:13"
"10593";"Receive Delivery Confirmation";"2017-10-05T07:09:40"
"10594";"Receive Customer Order";"2017-08-08T18:23:40"
"10594";"Receive Payment";"2017-08-12T06:21:38"
"10594";"Ship Goods Express";"2017-08-13T15:59:33"
"10594";"Receive Delivery Confirmation";"2017-08-17T09:11:26"
"10595";"Receive Customer Order";"2017-08-24T15:59:14"
"10595";"Receive Payment";"2017-08-28T13:30:38"
"10595";"Ship Goods Express";"2017-08-30T01:57:29"
"10595";"Receive Delivery Confirmation";"2017-09-03T12:14:39"
"10596";"Receive Customer Order";"2017-08-13T12:41:46"
"10596";"Receive Payment";"2017-08-16T21:35:56"
"10596";"Ship Goods Express";"2017-08-18T02:42:23"
"10596";"Receive Delivery Confirmation";"2017-08-22T20:34:16"
"10597";"Receive Customer Order";"2017-09-14T10:33:23"
"10597";"Receive Payment";"2017-09-17T09:00:08"
"10597";"Ship Goods Express";"2017-09-18T19:02:06"
"10597";"Receive Delivery Confirmation";"2017-09-23T15:25:57"
"10598";"Receive Customer Order";"2017-06-11T00:42:31"
"10598";"Receive Payment";"2017-06-14T15:07:29"
"10598";"Ship Goods Express";"2017-06-14T21:23:20"
"10598";"Receive Delivery Confirmation";"2017-06-18T07:13:25"
"10599";"Receive Customer Order";"2017-06-28T15:35:36"
"10599";"Receive Payment";"2017-07-03T08:36:12"
"10599";"Ship Goods Express";"2017-07-04T14:51:04"
"10599";"Receive Delivery Confirmation";"2017-07-07T23:53:11"
"10600";"Receive Customer Order";"2017-06-14T17:34:07"
"10600";"Receive Payment";"2017-06-16T04:29:53"
"10600";"Ship Goods Express";"2017-06-17T06:21:02"
"10600";"Receive Delivery Confirmation";"2017-06-19T21:03:40"
"10601";"Receive Customer Order";"2017-09-22T21:08:38"
"10601";"Receive Payment";"2017-09-26T01:52:58"
"10601";"Ship Goods Express";"2017-09-27T09:52:41"
"10601";"Receive Delivery Confirmation";"2017-10-01T17:54:03"
"10602";"Receive Customer Order";"2017-07-25T10:11:24"
"10602";"Receive Payment";"2017-07-29T22:26:02"
"10602";"Ship Goods Express";"2017-07-30T15:25:20"
"10602";"Receive Delivery Confirmation";"2017-08-03T01:52:51"
"10603";"Receive Customer Order";"2017-06-01T11:18:20"
"10603";"Receive Payment";"2017-06-04T12:24:51"
"10603";"Ship Goods Express";"2017-06-05T17:40:54"
"10603";"Receive Delivery Confirmation";"2017-06-08T10:45:48"
"10604";"Receive Customer Order";"2017-07-21T08:37:46"
"10604";"Receive Payment";"2017-07-22T17:19:23"
"10604";"Ship Goods Express";"2017-07-24T10:43:10"
"10604";"Receive Delivery Confirmation";"2017-07-26T13:30:41"
"10605";"Receive Customer Order";"2017-07-02T00:13:12"
"10605";"Receive Payment";"2017-07-03T13:34:08"
"10605";"Ship Goods Express";"2017-07-05T03:31:08"
"10605";"Receive Delivery Confirmation";"2017-07-07T05:06:58"
"10606";"Receive Customer Order";"2017-09-09T11:54:50"
"10606";"Receive Payment";"2017-09-11T10:13:09"
"10606";"Ship Goods Express";"2017-09-11T22:05:00"
"10606";"Receive Delivery Confirmation";"2017-09-15T22:04:11"
"10607";"Receive Customer Order";"2017-07-08T05:55:35"
"10607";"Receive Payment";"2017-07-09T23:53:18"
"10607";"Ship Goods Express";"2017-07-11T20:59:35"
"10607";"Receive Delivery Confirmation";"2017-07-14T05:53:41"
"10608";"Receive Customer Order";"2017-06-10T16:53:16"
"10608";"Receive Payment";"2017-06-13T11:06:39"
"10608";"Ship Goods Express";"2017-06-14T04:40:43"
"10608";"Receive Delivery Confirmation";"2017-06-17T22:21:32"
"10609";"Receive Customer Order";"2017-08-16T18:06:12"
"10609";"Receive Payment";"2017-08-18T20:12:18"
"10609";"Ship Goods Express";"2017-08-20T10:35:22"
"10609";"Receive Delivery Confirmation";"2017-08-23T03:02:28"
"10610";"Receive Customer Order";"2017-09-28T13:25:02"
"10610";"Receive Payment";"2017-10-01T02:38:34"
"10610";"Ship Goods Express";"2017-10-01T21:28:11"
"10610";"Receive Delivery Confirmation";"2017-10-05T11:17:33"
"10611";"Receive Customer Order";"2017-07-09T01:37:17"
"10611";"Receive Payment";"2017-07-10T04:03:11"
"10611";"Ship Goods Express";"2017-07-10T08:27:52"
"10611";"Receive Delivery Confirmation";"2017-07-12T16:27:34"
"10612";"Receive Customer Order";"2017-08-01T02:46:58"
"10612";"Receive Payment";"2017-08-02T22:36:10"
"10612";"Ship Goods Express";"2017-08-03T06:51:00"
"10612";"Receive Delivery Confirmation";"2017-08-06T20:50:33"
"10613";"Receive Customer Order";"2017-06-07T15:27:03"
"10613";"Receive Payment";"2017-06-12T02:40:35"
"10613";"Ship Goods Express";"2017-06-13T14:45:33"
"10613";"Receive Delivery Confirmation";"2017-06-15T21:02:22"
"10614";"Receive Customer Order";"2017-06-28T15:13:51"
"10614";"Receive Payment";"2017-06-29T18:19:52"
"10614";"Ship Goods Express";"2017-07-01T07:07:45"
"10614";"Receive Delivery Confirmation";"2017-07-04T19:28:37"
"10615";"Receive Customer Order";"2017-06-04T06:13:15"
"10615";"Receive Payment";"2017-06-08T10:10:22"
"10615";"Ship Goods Express";"2017-06-09T19:15:49"
"10615";"Receive Delivery Confirmation";"2017-06-13T09:32:08"
"10616";"Receive Customer Order";"2017-07-15T18:25:32"
"10616";"Receive Payment";"2017-07-17T19:49:34"
"10616";"Ship Goods Express";"2017-07-18T14:17:38"
"10616";"Receive Delivery Confirmation";"2017-07-21T09:33:27"
"10617";"Receive Customer Order";"2017-06-24T22:58:08"
"10617";"Receive Payment";"2017-06-26T01:49:08"
"10617";"Ship Goods Express";"2017-06-27T16:40:50"
"10617";"Receive Delivery Confirmation";"2017-06-30T05:36:07"
"10618";"Receive Customer Order";"2017-06-08T23:35:17"
"10618";"Receive Payment";"2017-06-10T19:39:25"
"10618";"Ship Goods Express";"2017-06-11T23:26:15"
"10618";"Receive Delivery Confirmation";"2017-06-15T23:24:47"
"10619";"Receive Customer Order";"2017-06-06T06:43:44"
"10619";"Receive Payment";"2017-06-11T03:10:25"
"10619";"Ship Goods Express";"2017-06-11T16:51:37"
"10619";"Receive Delivery Confirmation";"2017-06-16T13:38:59"
"10620";"Receive Customer Order";"2017-07-13T23:33:46"
"10620";"Receive Payment";"2017-07-16T10:47:59"
"10620";"Ship Goods Express";"2017-07-17T16:27:19"
"10620";"Receive Delivery Confirmation";"2017-07-21T03:50:24"
"10621";"Receive Customer Order";"2017-06-20T14:14:39"
"10621";"Receive Payment";"2017-06-23T00:28:01"
"10621";"Ship Goods Express";"2017-06-23T07:28:50"
"10621";"Receive Delivery Confirmation";"2017-06-25T19:27:21"
"10622";"Receive Customer Order";"2017-07-16T11:10:52"
"10622";"Receive Payment";"2017-07-20T23:43:07"
"10622";"Ship Goods Express";"2017-07-21T17:28:05"
"10622";"Receive Delivery Confirmation";"2017-07-26T06:03:40"
"10623";"Receive Customer Order";"2017-09-21T00:40:51"
"10623";"Receive Payment";"2017-09-23T07:17:25"
"10623";"Ship Goods Express";"2017-09-23T12:27:56"
"10623";"Receive Delivery Confirmation";"2017-09-26T15:44:24"
"10624";"Receive Customer Order";"2017-07-31T15:06:50"
"10624";"Receive Payment";"2017-08-01T17:16:14"
"10624";"Ship Goods Express";"2017-08-03T14:04:43"
"10624";"Receive Delivery Confirmation";"2017-08-05T15:48:35"
"10625";"Receive Customer Order";"2017-08-23T05:03:13"
"10625";"Receive Payment";"2017-08-26T09:41:42"
"10625";"Ship Goods Express";"2017-08-28T02:49:27"
"10625";"Receive Delivery Confirmation";"2017-08-31T11:18:59"
"10626";"Receive Customer Order";"2017-07-02T07:50:52"
"10626";"Receive Payment";"2017-07-06T20:09:01"
"10626";"Ship Goods Express";"2017-07-08T00:38:50"
"10626";"Receive Delivery Confirmation";"2017-07-10T14:18:09"
"10627";"Receive Customer Order";"2017-08-08T05:59:38"
"10627";"Receive Payment";"2017-08-12T06:21:40"
"10627";"Ship Goods Express";"2017-08-14T05:31:27"
"10627";"Receive Delivery Confirmation";"2017-08-16T07:36:57"
"10628";"Receive Customer Order";"2017-06-23T20:29:50"
"10628";"Receive Payment";"2017-06-26T15:31:46"
"10628";"Ship Goods Express";"2017-06-28T05:14:20"
"10628";"Receive Delivery Confirmation";"2017-06-30T20:45:18"
"10629";"Receive Customer Order";"2017-08-20T09:44:52"
"10629";"Receive Payment";"2017-08-22T20:15:55"
"10629";"Ship Goods Express";"2017-08-24T05:24:24"
"10629";"Receive Delivery Confirmation";"2017-08-29T04:52:02"
"10630";"Receive Customer Order";"2017-09-30T19:58:06"
"10630";"Receive Payment";"2017-10-03T23:24:00"
"10630";"Ship Goods Express";"2017-10-04T05:12:19"
"10630";"Receive Delivery Confirmation";"2017-10-08T20:46:18"
"10631";"Receive Customer Order";"2017-09-25T08:34:46"
"10631";"Receive Payment";"2017-09-29T12:00:52"
"10631";"Ship Goods Express";"2017-09-30T15:29:50"
"10631";"Receive Delivery Confirmation";"2017-10-02T22:54:27"
"10632";"Receive Customer Order";"2017-08-02T02:08:29"
"10632";"Receive Payment";"2017-08-06T01:12:07"
"10632";"Ship Goods Express";"2017-08-06T20:44:41"
"10632";"Receive Delivery Confirmation";"2017-08-09T10:00:13"
"10633";"Receive Customer Order";"2017-07-05T01:54:11"
"10633";"Receive Payment";"2017-07-09T23:41:56"
"10633";"Ship Goods Express";"2017-07-11T05:00:31"
"10633";"Receive Delivery Confirmation";"2017-07-13T19:51:35"
"10634";"Receive Customer Order";"2017-08-10T10:42:11"
"10634";"Receive Payment";"2017-08-14T11:49:46"
"10634";"Ship Goods Express";"2017-08-14T15:48:32"
"10634";"Receive Delivery Confirmation";"2017-08-18T00:52:21"
"10635";"Receive Customer Order";"2017-09-12T11:53:56"
"10635";"Receive Payment";"2017-09-16T20:47:31"
"10635";"Ship Goods Express";"2017-09-17T20:08:06"
"10635";"Receive Delivery Confirmation";"2017-09-20T17:01:49"
"10636";"Receive Customer Order";"2017-09-02T16:12:56"
"10636";"Receive Payment";"2017-09-04T02:09:10"
"10636";"Ship Goods Express";"2017-09-05T23:53:17"
"10636";"Receive Delivery Confirmation";"2017-09-08T15:28:11"
"10637";"Receive Customer Order";"2017-09-05T06:40:08"
"10637";"Receive Payment";"2017-09-09T07:10:42"
"10637";"Ship Goods Express";"2017-09-11T04:24:50"
"10637";"Receive Delivery Confirmation";"2017-09-14T05:50:42"
"10638";"Receive Customer Order";"2017-06-08T13:35:03"
"10638";"Receive Payment";"2017-06-10T07:27:09"
"10638";"Ship Goods Express";"2017-06-10T23:22:48"
"10638";"Receive Delivery Confirmation";"2017-06-15T17:20:10"
"10639";"Receive Customer Order";"2017-09-10T01:57:03"
"10639";"Receive Payment";"2017-09-13T18:21:28"
"10639";"Ship Goods Express";"2017-09-15T16:49:57"
"10639";"Receive Delivery Confirmation";"2017-09-20T03:57:58"
"10640";"Receive Customer Order";"2017-08-26T09:02:33"
"10640";"Receive Payment";"2017-08-29T01:45:07"
"10640";"Ship Goods Express";"2017-08-30T22:12:50"
"10640";"Receive Delivery Confirmation";"2017-09-03T14:06:21"
"10641";"Receive Customer Order";"2017-07-04T22:46:22"
"10641";"Receive Payment";"2017-07-08T04:32:04"
"10641";"Ship Goods Express";"2017-07-08T16:06:01"
"10641";"Receive Delivery Confirmation";"2017-07-13T00:13:48"
"10642";"Receive Customer Order";"2017-08-08T03:03:49"
"10642";"Receive Payment";"2017-08-12T03:25:34"
"10642";"Ship Goods Express";"2017-08-13T16:11:16"
"10642";"Receive Delivery Confirmation";"2017-08-16T20:52:13"
"10643";"Receive Customer Order";"2017-07-26T09:10:31"
"10643";"Receive Payment";"2017-07-28T13:32:32"
"10643";"Ship Goods Express";"2017-07-29T00:47:42"
"10643";"Receive Delivery Confirmation";"2017-07-31T09:38:35"
"10644";"Receive Customer Order";"2017-08-20T18:49:04"
"10644";"Receive Payment";"2017-08-24T07:38:17"
"10644";"Ship Goods Express";"2017-08-26T00:02:48"
"10644";"Receive Delivery Confirmation";"2017-08-30T11:24:08"
"10645";"Receive Customer Order";"2017-08-02T01:56:17"
"10645";"Receive Payment";"2017-08-03T02:10:52"
"10645";"Ship Goods Express";"2017-08-05T00:01:05"
"10645";"Receive Delivery Confirmation";"2017-08-07T01:22:39"
"10646";"Receive Customer Order";"2017-07-23T15:16:37"
"10646";"Receive Payment";"2017-07-25T12:24:09"
"10646";"Ship Goods Express";"2017-07-26T19:36:00"
"10646";"Receive Delivery Confirmation";"2017-07-30T21:38:32"
"10647";"Receive Customer Order";"2017-06-25T07:28:19"
"10647";"Receive Payment";"2017-06-28T23:58:35"
"10647";"Ship Goods Express";"2017-06-30T06:45:30"
"10647";"Receive Delivery Confirmation";"2017-07-02T22:26:28"
"10648";"Receive Customer Order";"2017-08-25T21:40:00"
"10648";"Receive Payment";"2017-08-28T04:18:27"
"10648";"Ship Goods Express";"2017-08-29T00:55:29"
"10648";"Receive Delivery Confirmation";"2017-09-01T14:20:19"
"10649";"Receive Customer Order";"2017-09-11T23:34:04"
"10649";"Receive Payment";"2017-09-16T16:20:19"
"10649";"Ship Goods Express";"2017-09-17T15:54:17"
"10649";"Receive Delivery Confirmation";"2017-09-21T20:43:51"
"10650";"Receive Customer Order";"2017-07-17T17:33:38"
"10650";"Receive Payment";"2017-07-21T01:06:44"
"10650";"Ship Goods Express";"2017-07-22T18:53:26"
"10650";"Receive Delivery Confirmation";"2017-07-25T11:44:49"
"10651";"Receive Customer Order";"2017-09-14T02:04:53"
"10651";"Receive Payment";"2017-09-17T22:24:46"
"10651";"Ship Goods Express";"2017-09-19T18:56:00"
"10651";"Receive Delivery Confirmation";"2017-09-24T14:11:19"
"10652";"Receive Customer Order";"2017-07-29T20:37:42"
"10652";"Receive Payment";"2017-08-01T12:22:17"
"10652";"Ship Goods Express";"2017-08-01T15:47:42"
"10652";"Receive Delivery Confirmation";"2017-08-06T12:45:55"
"10653";"Receive Customer Order";"2017-06-08T01:59:31"
"10653";"Receive Payment";"2017-06-11T06:01:03"
"10653";"Ship Goods Express";"2017-06-12T11:14:51"
"10653";"Receive Delivery Confirmation";"2017-06-16T14:12:30"
"10654";"Receive Customer Order";"2017-08-08T16:07:55"
"10654";"Receive Payment";"2017-08-10T14:34:30"
"10654";"Ship Goods Express";"2017-08-11T14:40:51"
"10654";"Receive Delivery Confirmation";"2017-08-15T04:04:30"
"10655";"Receive Customer Order";"2017-09-28T15:09:37"
"10655";"Receive Payment";"2017-09-30T07:45:20"
"10655";"Ship Goods Express";"2017-10-01T19:25:39"
"10655";"Receive Delivery Confirmation";"2017-10-06T17:03:59"
"10656";"Receive Customer Order";"2017-06-24T02:58:16"
"10656";"Receive Payment";"2017-06-26T12:35:33"
"10656";"Ship Goods Express";"2017-06-28T10:48:42"
"10656";"Receive Delivery Confirmation";"2017-07-01T11:54:45"
"10657";"Receive Customer Order";"2017-09-10T07:39:07"
"10657";"Receive Payment";"2017-09-15T02:04:59"
"10657";"Ship Goods Express";"2017-09-16T06:38:51"
"10657";"Receive Delivery Confirmation";"2017-09-18T18:57:55"
"10658";"Receive Customer Order";"2017-06-16T08:28:02"
"10658";"Receive Payment";"2017-06-20T21:53:02"
"10658";"Ship Goods Express";"2017-06-22T14:32:24"
"10658";"Receive Delivery Confirmation";"2017-06-27T11:25:43"
"10659";"Receive Customer Order";"2017-09-07T09:12:11"
"10659";"Receive Payment";"2017-09-10T03:23:35"
"10659";"Ship Goods Express";"2017-09-10T07:48:26"
"10659";"Receive Delivery Confirmation";"2017-09-15T06:27:51"
"10660";"Receive Customer Order";"2017-07-17T15:39:23"
"10660";"Receive Payment";"2017-07-21T15:18:56"
"10660";"Ship Goods Express";"2017-07-23T08:05:33"
"10660";"Receive Delivery Confirmation";"2017-07-25T16:04:59"
"10661";"Receive Customer Order";"2017-06-17T15:13:35"
"10661";"Receive Payment";"2017-06-19T16:28:49"
"10661";"Ship Goods Express";"2017-06-20T21:35:06"
"10661";"Receive Delivery Confirmation";"2017-06-23T06:10:04"
"10662";"Receive Customer Order";"2017-08-24T16:42:08"
"10662";"Receive Payment";"2017-08-27T01:00:18"
"10662";"Ship Goods Express";"2017-08-27T21:06:25"
"10662";"Receive Delivery Confirmation";"2017-09-01T13:10:27"
"10663";"Receive Customer Order";"2017-06-13T01:54:32"
"10663";"Receive Payment";"2017-06-16T19:46:58"
"10663";"Ship Goods Express";"2017-06-18T04:52:42"
"10663";"Receive Delivery Confirmation";"2017-06-22T06:48:08"
"10664";"Receive Customer Order";"2017-09-26T17:06:22"
"10664";"Receive Payment";"2017-09-30T06:49:38"
"10664";"Ship Goods Express";"2017-09-30T19:39:32"
"10664";"Receive Delivery Confirmation";"2017-10-04T21:33:19"
"10665";"Receive Customer Order";"2017-06-20T01:45:19"
"10665";"Receive Payment";"2017-06-24T02:00:23"
"10665";"Ship Goods Express";"2017-06-24T10:27:34"
"10665";"Receive Delivery Confirmation";"2017-06-26T20:09:11"
"10666";"Receive Customer Order";"2017-07-22T16:25:36"
"10666";"Receive Payment";"2017-07-26T07:34:04"
"10666";"Ship Goods Express";"2017-07-26T21:28:38"
"10666";"Receive Delivery Confirmation";"2017-07-31T10:31:36"
"10667";"Receive Customer Order";"2017-07-22T20:45:37"
"10667";"Receive Payment";"2017-07-26T19:17:20"
"10667";"Ship Goods Express";"2017-07-28T07:40:08"
"10667";"Receive Delivery Confirmation";"2017-07-30T15:29:42"
"10668";"Receive Customer Order";"2017-07-23T09:07:58"
"10668";"Receive Payment";"2017-07-25T02:51:37"
"10668";"Ship Goods Express";"2017-07-26T16:31:51"
"10668";"Receive Delivery Confirmation";"2017-07-29T12:34:02"
"10669";"Receive Customer Order";"2017-06-20T23:49:45"
"10669";"Receive Payment";"2017-06-22T06:30:33"
"10669";"Ship Goods Express";"2017-06-23T04:40:22"
"10669";"Receive Delivery Confirmation";"2017-06-27T05:05:41"
"10670";"Receive Customer Order";"2017-08-20T11:27:00"
"10670";"Receive Payment";"2017-08-22T14:13:18"
"10670";"Ship Goods Express";"2017-08-23T23:53:45"
